handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,cost,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2,brand
product_b83a0e8f-62e6-47f1-a950-d8bb00edf7d5,Variant,,,,,6799B6D2167DE_15817,,,2.5,TRUE,,,InStock,,,,,Azalea,,,2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b83a0e8f-62e6-47f1-a950-d8bb00edf7d5,Variant,,,,,6799B6D2167DE_11579,,,,TRUE,,,InStock,,,,,White,,,XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b83a0e8f-62e6-47f1-a950-d8bb00edf7d5,Variant,,,,,6799B6D2167DE_11548,,,,TRUE,,,InStock,,,,,Black,,,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b83a0e8f-62e6-47f1-a950-d8bb00edf7d5,Variant,,,,,6799B6D2167DE_15827,,,,TRUE,,,InStock,,,,,Carolina Blue,,,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b83a0e8f-62e6-47f1-a950-d8bb00edf7d5,Variant,,,,,6799B6D2167DE_15823,,,2.5,TRUE,,,InStock,,,,,Cardinal,,,2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b83a0e8f-62e6-47f1-a950-d8bb00edf7d5,Variant,,,,,6799B6D2167DE_11557,,,,TRUE,,,InStock,,,,,Natural,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b83a0e8f-62e6-47f1-a950-d8bb00edf7d5,Variant,,,,,6799B6D2167DE_15850,,,,TRUE,,,InStock,,,,,Gold,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b83a0e8f-62e6-47f1-a950-d8bb00edf7d5,Variant,,,,,6799B6D2167DE_11549,,,,TRUE,,,InStock,,,,,Black,,,XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b83a0e8f-62e6-47f1-a950-d8bb00edf7d5,Variant,,,,,6799B6D2167DE_14981,,,,TRUE,,,InStock,,,,,Sky,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b83a0e8f-62e6-47f1-a950-d8bb00edf7d5,Variant,,,,,6799B6D2167DE_15858,,,,TRUE,,,InStock,,,,,Irish Green,,,XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b83a0e8f-62e6-47f1-a950-d8bb00edf7d5,Variant,,,,,6799B6D2167DE_11573,,,,TRUE,,,InStock,,,,,Sport Grey,,,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b83a0e8f-62e6-47f1-a950-d8bb00edf7d5,Variant,,,,,6799B6D2167DE_11550,,,2.5,TRUE,,,InStock,,,,,Black,,,2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b83a0e8f-62e6-47f1-a950-d8bb00edf7d5,Variant,,,,,6799B6D2167DE_14973,,,,TRUE,,,InStock,,,,,Ash,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b83a0e8f-62e6-47f1-a950-d8bb00edf7d5,Variant,,,,,6799B6D2167DE_15851,,,,TRUE,,,InStock,,,,,Gold,,,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b83a0e8f-62e6-47f1-a950-d8bb00edf7d5,Variant,,,,,6799B6D2167DE_15810,,,,TRUE,,,InStock,,,,,Brown Savana,,,XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b83a0e8f-62e6-47f1-a950-d8bb00edf7d5,Variant,,,,,6799B6D2167DE_12639,,,,TRUE,,,InStock,,,,,Sand,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b83a0e8f-62e6-47f1-a950-d8bb00edf7d5,Variant,,,,,6799B6D2167DE_11580,,,2.5,TRUE,,,InStock,,,,,White,,,2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b83a0e8f-62e6-47f1-a950-d8bb00edf7d5,Variant,,,,,6799B6D2167DE_14967,,,,TRUE,,,InStock,,,,,Orange,,,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b83a0e8f-62e6-47f1-a950-d8bb00edf7d5,Variant,,,,,6799B6D2167DE_11558,,,,TRUE,,,InStock,,,,,Natural,,,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b83a0e8f-62e6-47f1-a950-d8bb00edf7d5,Variant,,,,,6799B6D2167DE_15862,,,,TRUE,,,InStock,,,,,Light Blue,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b83a0e8f-62e6-47f1-a950-d8bb00edf7d5,Variant,,,,,6799B6D2167DE_11570,,,2.5,TRUE,,,InStock,,,,,Red,,,2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b83a0e8f-62e6-47f1-a950-d8bb00edf7d5,Variant,,,,,6799B6D2167DE_11574,,,,TRUE,,,InStock,,,,,Sport Grey,,,XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b83a0e8f-62e6-47f1-a950-d8bb00edf7d5,Variant,,,,,6799B6D2167DE_11575,,,2.5,TRUE,,,InStock,,,,,Sport Grey,,,2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b83a0e8f-62e6-47f1-a950-d8bb00edf7d5,Variant,,,,,6799B6D2167DE_15868,,,,TRUE,,,InStock,,,,,Military Green,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b83a0e8f-62e6-47f1-a950-d8bb00edf7d5,Variant,,,,,6799B6D2167DE_15849,,,,TRUE,,,InStock,,,,,Gold,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b83a0e8f-62e6-47f1-a950-d8bb00edf7d5,Variant,,,,,6799B6D2167DE_15882,,,,TRUE,,,InStock,,,,,Royal,,,XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b83a0e8f-62e6-47f1-a950-d8bb00edf7d5,Variant,,,,,6799B6D2167DE_15865,,,2.5,TRUE,,,InStock,,,,,Light Blue,,,2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b83a0e8f-62e6-47f1-a950-d8bb00edf7d5,Variant,,,,,6799B6D2167DE_14984,,,,TRUE,,,InStock,,,,,Sky,,,XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b83a0e8f-62e6-47f1-a950-d8bb00edf7d5,Variant,,,,,6799B6D2167DE_15870,,,,TRUE,,,InStock,,,,,Military Green,,,XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b83a0e8f-62e6-47f1-a950-d8bb00edf7d5,Variant,,,,,6799B6D2167DE_11578,,,,TRUE,,,InStock,,,,,White,,,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b83a0e8f-62e6-47f1-a950-d8bb00edf7d5,Variant,,,,,6799B6D2167DE_11554,,,,TRUE,,,InStock,,,,,Light Pink,,,XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b83a0e8f-62e6-47f1-a950-d8bb00edf7d5,Variant,,,,,6799B6D2167DE_15820,,,,TRUE,,,InStock,,,,,Cardinal,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b83a0e8f-62e6-47f1-a950-d8bb00edf7d5,Variant,,,,,6799B6D2167DE_15829,,,2.5,TRUE,,,InStock,,,,,Carolina Blue,,,2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b83a0e8f-62e6-47f1-a950-d8bb00edf7d5,Variant,,,,,6799B6D2167DE_15822,,,,TRUE,,,InStock,,,,,Cardinal,,,XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b83a0e8f-62e6-47f1-a950-d8bb00edf7d5,Variant,,,,,6799B6D2167DE_14969,,,2.5,TRUE,,,InStock,,,,,Orange,,,2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b83a0e8f-62e6-47f1-a950-d8bb00edf7d5,Variant,,,,,6799B6D2167DE_15852,,,,TRUE,,,InStock,,,,,Gold,,,XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b83a0e8f-62e6-47f1-a950-d8bb00edf7d5,Variant,,,,,6799B6D2167DE_12643,,,2.5,TRUE,,,InStock,,,,,Sand,,,2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b83a0e8f-62e6-47f1-a950-d8bb00edf7d5,Variant,,,,,6799B6D2167DE_15855,,,,TRUE,,,InStock,,,,,Irish Green,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b83a0e8f-62e6-47f1-a950-d8bb00edf7d5,Variant,,,,,6799B6D2167DE_15869,,,,TRUE,,,InStock,,,,,Military Green,,,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b83a0e8f-62e6-47f1-a950-d8bb00edf7d5,Variant,,,,,6799B6D2167DE_15880,,,,TRUE,,,InStock,,,,,Royal,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b83a0e8f-62e6-47f1-a950-d8bb00edf7d5,Variant,,,,,6799B6D2167DE_15826,,,,TRUE,,,InStock,,,,,Carolina Blue,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b83a0e8f-62e6-47f1-a950-d8bb00edf7d5,Variant,,,,,6799B6D2167DE_15867,,,,TRUE,,,InStock,,,,,Military Green,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_600123d3-1cf2-4d52-aaae-aac1e11d13d4,Product,Hummingbird Floral Skater Dress,Dress to impress with this sleeveless skater dress! The soft fabric and flared skirt give it an elegant twist that brings out the intricate design with a beautiful vibrancy. <br>,e13df5_bf8171502d204254b6fad0da8c128660~mv2.jpg;e13df5_2fbf8fac551647a3892ba94d3371276d~mv2.jpg;e13df5_97aaa07a827c4806a77515628088244d~mv2.jpg;e13df5_b928d8e810df45d381b5295c67306003~mv2.jpg,Merchandise,,,42.95,,TRUE,PERCENT,0.0,InStock,,,Size,DROP_DOWN,XS;S;M;L;XL;2XL;3XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_600123d3-1cf2-4d52-aaae-aac1e11d13d4,Variant,,,,,6794895E2DB77_9618,,,2.0,TRUE,,,InStock,,,,,2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_600123d3-1cf2-4d52-aaae-aac1e11d13d4,Variant,,,,,6794895E2DB77_9617,,,,TRUE,,,InStock,,,,,XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_600123d3-1cf2-4d52-aaae-aac1e11d13d4,Variant,,,,,6794895E2DB77_9619,,,4.0,TRUE,,,InStock,,,,,3XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_600123d3-1cf2-4d52-aaae-aac1e11d13d4,Variant,,,,,6794895E2DB77_9614,,,,TRUE,,,InStock,,,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_600123d3-1cf2-4d52-aaae-aac1e11d13d4,Variant,,,,,6794895E2DB77_9615,,,,TRUE,,,InStock,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_600123d3-1cf2-4d52-aaae-aac1e11d13d4,Variant,,,,,6794895E2DB77_9616,,,,TRUE,,,InStock,,,,,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_600123d3-1cf2-4d52-aaae-aac1e11d13d4,Variant,,,,,6794895E2DB77_9613,,,,TRUE,,,InStock,,,,,XS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e27f3821-858e-4116-90ff-d163a61fe3a6,Product,Under ArmourⓇ athletic t-shirt,"<p>Jupiter and the Galileo Moons will elevate your workouts with the Under ArmourⓇ athletic t-shirt. Its light, quick-drying fabric makes it a must for running, hiking, or hitting the gym.&nbsp;<br>&nbsp;</p>",e13df5_6f8fd5af0ae6453eb7bf067954e21a71~mv2.jpg;e13df5_6b236ec26bb440c7a77706d02c5ce64f~mv2.jpg;e13df5_6322fbbe5cfb4e5087e6d279b79299ce~mv2.jpg;e13df5_7e3601fddb11453bbccaade7cef85fa0~mv2.jpg;e13df5_1c05c73329bb43cfa9a2dd6e6a84c267~mv2.jpg;e13df5_1699163f2f6f4ad6b59b976709978be4~mv2.jpg;e13df5_873a2692f58f4521bcc4864611aa0055~mv2.jpg;e13df5_dcbdaec7018545e4a636420c81136158~mv2.jpg;e13df5_fdac3cbdd9dc4933a8cd25f9121b5720~mv2.jpg;e13df5_86703c8ab5f246f49b6775e63e89a04b~mv2.jpg;e13df5_247efdb6802a427aa3f4e820823e8fa3~mv2.jpg;e13df5_e6330f6a5e9349e7aa2c9f26a38c79fe~mv2.jpg;e13df5_a3b8fc43748d4802872538c3f30adbfb~mv2.jpg;e13df5_3240d15f51304f9e89c711730e20f911~mv2.jpg;e13df5_f18f379e14bf433f9d2d21bbe0bb3386~mv2.jpg;e13df5_07ff9d531e55499f8bbdd40e70ceb2a4~mv2.jpg,Merchandise,,,35.5,,TRUE,PERCENT,0.0,InStock,,,Color,DROP_DOWN,Black;Navy;Grey;White,Size,DROP_DOWN,S;M;L;XL;2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e27f3821-858e-4116-90ff-d163a61fe3a6,Variant,,,,,679477FAD5046_19737,,,,TRUE,,,InStock,1.0,,,,Grey,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e27f3821-858e-4116-90ff-d163a61fe3a6,Variant,,,,,679477FAD5046_19736,,,,TRUE,,,InStock,1.0,,,,Black,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e27f3821-858e-4116-90ff-d163a61fe3a6,Variant,,,,,679477FAD5046_19754,,,2.5,TRUE,,,InStock,1.0,,,,Navy,,,2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e27f3821-858e-4116-90ff-d163a61fe3a6,Variant,,,,,679477FAD5046_19742,,,,TRUE,,,InStock,1.0,,,,Navy,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e27f3821-858e-4116-90ff-d163a61fe3a6,Variant,,,,,679477FAD5046_19755,,,2.5,TRUE,,,InStock,1.0,,,,White,,,2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e27f3821-858e-4116-90ff-d163a61fe3a6,Variant,,,,,679477FAD5046_19751,,,,TRUE,,,InStock,1.0,,,,White,,,XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e27f3821-858e-4116-90ff-d163a61fe3a6,Variant,,,,,679477FAD5046_19745,,,,TRUE,,,InStock,1.0,,,,Grey,,,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e27f3821-858e-4116-90ff-d163a61fe3a6,Variant,,,,,679477FAD5046_19750,,,,TRUE,,,InStock,1.0,,,,Navy,,,XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e27f3821-858e-4116-90ff-d163a61fe3a6,Variant,,,,,679477FAD5046_19743,,,,TRUE,,,InStock,1.0,,,,White,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e27f3821-858e-4116-90ff-d163a61fe3a6,Variant,,,,,679477FAD5046_19740,,,,TRUE,,,InStock,1.0,,,,Black,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e27f3821-858e-4116-90ff-d163a61fe3a6,Variant,,,,,679477FAD5046_19744,,,,TRUE,,,InStock,1.0,,,,Black,,,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e27f3821-858e-4116-90ff-d163a61fe3a6,Variant,,,,,679477FAD5046_19753,,,2.5,TRUE,,,InStock,1.0,,,,Grey,,,2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e27f3821-858e-4116-90ff-d163a61fe3a6,Variant,,,,,679477FAD5046_19748,,,,TRUE,,,InStock,1.0,,,,Black,,,XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e27f3821-858e-4116-90ff-d163a61fe3a6,Variant,,,,,679477FAD5046_19739,,,,TRUE,,,OutOfStock,1.0,,,,White,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e27f3821-858e-4116-90ff-d163a61fe3a6,Variant,,,,,679477FAD5046_19741,,,,TRUE,,,InStock,1.0,,,,Grey,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e27f3821-858e-4116-90ff-d163a61fe3a6,Variant,,,,,679477FAD5046_19746,,,,TRUE,,,InStock,1.0,,,,Navy,,,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e27f3821-858e-4116-90ff-d163a61fe3a6,Variant,,,,,679477FAD5046_19738,,,,TRUE,,,InStock,1.0,,,,Navy,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e27f3821-858e-4116-90ff-d163a61fe3a6,Variant,,,,,679477FAD5046_19752,,,2.5,TRUE,,,InStock,1.0,,,,Black,,,2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e27f3821-858e-4116-90ff-d163a61fe3a6,Variant,,,,,679477FAD5046_19749,,,,TRUE,,,InStock,1.0,,,,Grey,,,XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e27f3821-858e-4116-90ff-d163a61fe3a6,Variant,,,,,679477FAD5046_19747,,,,TRUE,,,InStock,1.0,,,,White,,,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e9fe6711-8764-4bb7-ae5c-ef532a75f41b,Product,Europa Waters Unisex Hoodie,"<p>Everyone needs a cozy go-to Europa Waters hoodie to curl up in and dream of Jupiter, so go for one that's soft, smooth, and stylish. It's the perfect choice for cooler evenings!</p>",e13df5_bd07c6549f154cd9834fd730dcfeb77a~mv2.jpg;e13df5_46609e91d19b4071854c3b042d58d6f4~mv2.jpg;e13df5_15f742362c0a4a7d96d95f3e0ae2033c~mv2.jpg;e13df5_d59cae8aab5543169c5e206f72d8f267~mv2.jpg;e13df5_ebbb6c0b0a8c45e49d9d2496656042f2~mv2.jpg;e13df5_1643ad52112646d8a32249efae287821~mv2.jpg;e13df5_83eda3fcbba44f22b246cfc4d7962be0~mv2.jpg;e13df5_7a9021e30f6f4e06b99f1e3fac98e347~mv2.jpg;e13df5_77c3178c4a7c40089562688ec1c49cd3~mv2.jpg;e13df5_a104b9bc14964d9e9ee13d6b46832ab3~mv2.jpg;e13df5_d932abbb6d7c4ee785823449e695dc64~mv2.jpg;e13df5_6c401d32e10245538b015bfb3933ab5e~mv2.jpg;e13df5_4cd27cfb84ea4ef098e9d0f41be933ea~mv2.jpg;e13df5_dd5a91499d2c4983b0eac03050a70f70~mv2.jpg;e13df5_cf385cc8345c496d9bdcc78fc3bba170~mv2.jpg;e13df5_27a11bbc365e48ef946cd12f0a304402~mv2.jpg;e13df5_e0405b2ee26142cd86e864e29b1e6ec1~mv2.jpg;e13df5_afa25187a9064c609fe559f4e5659404~mv2.jpg;e13df5_cb330a36bd544bb3be97b716c0b89683~mv2.jpg;e13df5_14f908bfa829470db7f01d9487644569~mv2.jpg;e13df5_4807471d59d34a7c827bb2514a897feb~mv2.jpg;e13df5_cb2dfe2f3d3a44759a781422414b2b4e~mv2.jpg;e13df5_dfae289a68a84986a88db4360fb92729~mv2.jpg;e13df5_095e70093bdb42e89ea0e9abca2aa664~mv2.jpg;e13df5_e1c3bffcdc6744999954220bce0fb205~mv2.jpg;e13df5_110ea8d7dbeb4ea18ab74d3db0e8bd02~mv2.jpg;e13df5_abdd6eabcfb542ae87fe23291dad4dd4~mv2.jpg;e13df5_b483a8e50d164ae7bddffcfd5095c2e5~mv2.jpg;e13df5_e1b5b381913e44f99db53ce86d1c92eb~mv2.jpg;e13df5_959d29e2a88a41cea21f3bf07a5ca130~mv2.jpg;e13df5_e98ae3dcbb5c413c986e7235aceea840~mv2.jpg;e13df5_88feb89f892a4756924a0e5d647f6bbc~mv2.jpg;e13df5_3aeb26dfdf8045aea3210ed310667d93~mv2.jpg;e13df5_51f25c6f02944a3faf36e4fd90b00b44~mv2.jpg;e13df5_c23a11efef2b41749182f0135d26befa~mv2.jpg;e13df5_5d2016e2867f4e45a41ce134b4e79faa~mv2.jpg,Merchandise,,,34.5,,TRUE,PERCENT,0.0,InStock,,,Color,DROP_DOWN,Black;Red;Royal;Sport Grey;Light Blue;Sand;Light Pink;Ash;White,Size,DROP_DOWN,S;M;L;XL;2XL;3XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e9fe6711-8764-4bb7-ae5c-ef532a75f41b,Variant,,,,,6793E5F75CA61_5525,,,,TRUE,,,InStock,1.5,,,,White,,,XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e9fe6711-8764-4bb7-ae5c-ef532a75f41b,Variant,,,,,6793E5F75CA61_20553,,,,TRUE,,,InStock,1.5,,,,Ash,,,XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e9fe6711-8764-4bb7-ae5c-ef532a75f41b,Variant,,,,,6793E5F75CA61_5610,,,,TRUE,,,InStock,1.5,,,,Sport Grey,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e9fe6711-8764-4bb7-ae5c-ef532a75f41b,Variant,,,,,6793E5F75CA61_5533,,,,TRUE,,,InStock,1.5,,,,Black,,,XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e9fe6711-8764-4bb7-ae5c-ef532a75f41b,Variant,,,,,6793E5F75CA61_5530,,,,TRUE,,,InStock,1.5,,,,Black,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e9fe6711-8764-4bb7-ae5c-ef532a75f41b,Variant,,,,,6793E5F75CA61_5542,,,3.5,TRUE,,,InStock,1.5,,,,Red,,,2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e9fe6711-8764-4bb7-ae5c-ef532a75f41b,Variant,,,,,6793E5F75CA61_16854,,,3.5,TRUE,,,InStock,1.5,,,,Royal,,,2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e9fe6711-8764-4bb7-ae5c-ef532a75f41b,Variant,,,,,6793E5F75CA61_16851,,,,TRUE,,,InStock,1.5,,,,Royal,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e9fe6711-8764-4bb7-ae5c-ef532a75f41b,Variant,,,,,6793E5F75CA61_12997,,,,TRUE,,,InStock,1.5,,,,Sand,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e9fe6711-8764-4bb7-ae5c-ef532a75f41b,Variant,,,,,6793E5F75CA61_10853,,,3.5,TRUE,,,InStock,1.5,,,,Light Pink,,,2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e9fe6711-8764-4bb7-ae5c-ef532a75f41b,Variant,,,,,6793E5F75CA61_5522,,,,TRUE,,,InStock,1.5,,,,White,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e9fe6711-8764-4bb7-ae5c-ef532a75f41b,Variant,,,,,6793E5F75CA61_5540,,,,TRUE,,,InStock,1.5,,,,Red,,,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e9fe6711-8764-4bb7-ae5c-ef532a75f41b,Variant,,,,,6793E5F75CA61_5615,,,7.0,TRUE,,,InStock,1.5,,,,Sport Grey,,,3XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e9fe6711-8764-4bb7-ae5c-ef532a75f41b,Variant,,,,,6793E5F75CA61_10845,,,3.5,TRUE,,,InStock,1.5,,,,Light Blue,,,2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e9fe6711-8764-4bb7-ae5c-ef532a75f41b,Variant,,,,,6793E5F75CA61_16855,,,7.0,TRUE,,,InStock,1.5,,,,Royal,,,3XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e9fe6711-8764-4bb7-ae5c-ef532a75f41b,Variant,,,,,6793E5F75CA61_5543,,,7.0,TRUE,,,InStock,1.5,,,,Red,,,3XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e9fe6711-8764-4bb7-ae5c-ef532a75f41b,Variant,,,,,6793E5F75CA61_5527,,,7.0,TRUE,,,InStock,1.5,,,,White,,,3XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e9fe6711-8764-4bb7-ae5c-ef532a75f41b,Variant,,,,,6793E5F75CA61_13001,,,3.5,TRUE,,,InStock,1.5,,,,Sand,,,2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e9fe6711-8764-4bb7-ae5c-ef532a75f41b,Variant,,,,,6793E5F75CA61_5535,,,7.0,TRUE,,,InStock,1.5,,,,Black,,,3XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e9fe6711-8764-4bb7-ae5c-ef532a75f41b,Variant,,,,,6793E5F75CA61_20550,,,,TRUE,,,InStock,1.5,,,,Ash,,,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e9fe6711-8764-4bb7-ae5c-ef532a75f41b,Variant,,,,,6793E5F75CA61_5613,,,,TRUE,,,InStock,1.5,,,,Sport Grey,,,XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e9fe6711-8764-4bb7-ae5c-ef532a75f41b,Variant,,,,,6793E5F75CA61_5531,,,,TRUE,,,InStock,1.5,,,,Black,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e9fe6711-8764-4bb7-ae5c-ef532a75f41b,Variant,,,,,6793E5F75CA61_16850,,,,TRUE,,,InStock,1.5,,,,Royal,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e9fe6711-8764-4bb7-ae5c-ef532a75f41b,Variant,,,,,6793E5F75CA61_10842,,,,TRUE,,,InStock,1.5,,,,Light Blue,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e9fe6711-8764-4bb7-ae5c-ef532a75f41b,Variant,,,,,6793E5F75CA61_20556,,,3.5,TRUE,,,InStock,1.5,,,,Ash,,,2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e9fe6711-8764-4bb7-ae5c-ef532a75f41b,Variant,,,,,6793E5F75CA61_5541,,,,TRUE,,,InStock,1.5,,,,Red,,,XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e9fe6711-8764-4bb7-ae5c-ef532a75f41b,Variant,,,,,6793E5F75CA61_20544,,,,TRUE,,,InStock,1.5,,,,Ash,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e9fe6711-8764-4bb7-ae5c-ef532a75f41b,Variant,,,,,6793E5F75CA61_12999,,,,TRUE,,,InStock,1.5,,,,Sand,,,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
